GPS Time, Device Time, Longitude, Latitude,GPS Speed(km/h), Horizontal Dilution of Precision, Altitude(m), Bearing, Gravity X(G), Gravity Y(G), Gravity Z(G),
Fri Dec 27 21:13:18 GMT-05:00 2024,27-dic-2024 21:13:19.187,-74.13897005841136,4.570349548012018,34.81199935245513,2.5,2558.0,166.1999969482422,0.21,0.88,0.36,
Fri Dec 27 21:13:19 GMT-05:00 2024,27-dic-2024 21:13:20.187,-74.13894801400602,4.570265687070787,32.111999423980706,2.5,2559.0,166.0,0.19,0.89,0.28,
Fri Dec 27 21:13:20 GMT-05:00 2024,27-dic-2024 21:13:21.188,-74.1389299929142,4.570189663209021,29.195997990608248,2.5,2559.0,165.60000610351562,0.16,0.93,0.26,
Fri Dec 27 21:13:21 GMT-05:00 2024,27-dic-2024 21:13:22.188,-74.13891666568816,4.570116992108524,29.69999921321869,2.5,2559.0,166.6999969482422,0.15,0.92,0.29,
Fri Dec 27 21:13:22 GMT-05:00 2024,27-dic-2024 21:13:23.188,-74.13890451192856,4.570040423423052,28.871997449874925,2.5,2560.0,167.1999969482422,0.19,0.91,0.22,
Fri Dec 27 21:13:23 GMT-05:00 2024,27-dic-2024 21:13:24.189,-74.13888590410352,4.569966411218047,28.94399909591675,2.5,2560.0,168.1999969482422,0.16,0.94,0.16,
Fri Dec 27 21:13:24 GMT-05:00 2024,27-dic-2024 21:13:25.189,-74.1388726606965,4.569886028766632,31.823999706268296,2.5,2560.0,169.1999969482422,0.12,0.95,0.21,
Fri Dec 27 21:13:25 GMT-05:00 2024,27-dic-2024 21:13:26.189,-74.138855477795,4.569801916368306,34.27199730682378,2.5,2561.0,170.10000610351562,0.1,0.91,0.19,
Fri Dec 27 21:13:26 GMT-05:00 2024,27-dic-2024 21:13:27.190,-74.1388385463506,4.569712062366307,36.611999304771416,2.5,2561.0,169.3000030517578,0.1,0.97,0.22,
Fri Dec 27 21:13:27 GMT-05:00 2024,27-dic-2024 21:13:28.189,-74.13881499320269,4.5696164248511195,38.555999115943905,2.5,2561.0,167.6999969482422,0.08,0.96,0.17,
Fri Dec 27 21:13:28 GMT-05:00 2024,27-dic-2024 21:13:29.191,-74.13878791965544,4.569518440403044,40.031998527526866,2.5,2561.0,166.3000030517578,0.11,0.89,0.2,
Fri Dec 27 21:13:29 GMT-05:00 2024,27-dic-2024 21:13:30.193,-74.13876696489751,4.569419911131263,41.399998903274536,2.5,2561.0,165.5,0.15,0.93,0.2,
Fri Dec 27 21:13:30 GMT-05:00 2024,27-dic-2024 21:13:31.192,-74.13874081335962,4.569319495931268,41.25599904441833,2.5,2562.0,166.5,0.14,0.96,0.21,
Fri Dec 27 21:13:31 GMT-05:00 2024,27-dic-2024 21:13:32.192,-74.1387177631259,4.569214638322592,42.29999887943268,2.5,2562.0,166.39999389648438,0.11,0.92,0.22,
Fri Dec 27 21:13:32 GMT-05:00 2024,27-dic-2024 21:13:33.193,-74.1386947967112,4.5691107446327806,43.127997209548994,2.5,2562.0,166.1999969482422,0.14,0.95,0.21,
Fri Dec 27 21:13:33 GMT-05:00 2024,27-dic-2024 21:13:34.192,-74.13866554386914,4.568999265320599,44.711999090194695,2.5,2562.0,166.60000610351562,0.12,0.97,0.23,
Fri Dec 27 21:13:34 GMT-05:00 2024,27-dic-2024 21:13:35.191,-74.13863620720804,4.568888959474862,46.04399864292145,2.5,2562.0,165.6999969482422,0.15,0.93,0.15,
Fri Dec 27 21:13:35 GMT-05:00 2024,27-dic-2024 21:13:36.193,-74.13861005567014,4.568774965591729,48.05999666690832,2.5,2562.0,166.0,0.13,0.91,0.17,
Fri Dec 27 21:13:36 GMT-05:00 2024,27-dic-2024 21:13:37.195,-74.13858574815094,4.56865263171494,49.42799704265599,2.5,2562.0,166.10000610351562,0.14,0.92,0.17,
Fri Dec 27 21:13:37 GMT-05:00 2024,27-dic-2024 21:13:38.195,-74.13855775259435,4.568531890399754,50.075998124122634,2.5,2562.0,166.3000030517578,0.15,0.89,0.27,
Fri Dec 27 21:13:38 GMT-05:00 2024,27-dic-2024 21:13:39.195,-74.13853084668517,4.568409137427807,51.155998782157894,2.5,2562.0,166.89999389648438,0.19,0.9,0.23,
