GPS Time, Device Time, Longitude, Latitude,GPS Speed(km/h), Horizontal Dilution of Precision, Altitude(m), Bearing, Gravity X(G), Gravity Y(G), Gravity Z(G),
Mon Nov 11 13:57:19 GMT-05:00 2024,11-nov-2024 13:57:20.255,-73.81061545573175,4.2088620364665985,0.107999994724989,2.5,1021.0,341.6000061035156,0.07,0.88,0.33,
Mon Nov 11 13:57:20 GMT-05:00 2024,11-nov-2024 13:57:21.255,-73.81061545573175,4.2088620364665985,0.0,2.5,1021.0,0.0,0.07,0.88,0.33,
Mon Nov 11 13:57:21 GMT-05:00 2024,11-nov-2024 13:57:22.254,-73.81061545573175,4.2088620364665985,0.0,2.5,1021.0,0.0,0.07,0.88,0.33,
Mon Nov 11 13:57:22 GMT-05:00 2024,11-nov-2024 13:57:23.255,-73.81061545573175,4.2088620364665985,0.0,2.5,1021.0,0.0,0.06,0.92,0.25,
Mon Nov 11 13:57:23 GMT-05:00 2024,11-nov-2024 13:57:24.255,-73.81061587482691,4.208864886313677,2.2319999580383296,2.5,1021.0,341.5,0.06,0.91,0.26,
Mon Nov 11 13:57:24 GMT-05:00 2024,11-nov-2024 13:57:25.255,-73.81061855703592,4.208873645402491,5.003999815940858,2.5,1021.0,341.29998779296875,0.06,0.91,0.27,
Mon Nov 11 13:57:25 GMT-05:00 2024,11-nov-2024 13:57:26.255,-73.8106235023588,4.208888523280621,7.451999562263495,2.5,1021.0,340.8999938964844,0.06,0.89,0.3,
Mon Nov 11 13:57:26 GMT-05:00 2024,11-nov-2024 13:57:27.256,-73.81062936969101,4.208908807486296,9.143999620437626,2.5,1021.0,341.0,0.07,0.88,0.34,
Mon Nov 11 13:57:27 GMT-05:00 2024,11-nov-2024 13:57:28.256,-73.81063682958484,4.208933156915009,10.259999384880075,2.5,1021.0,340.3999938964844,0.06,0.86,0.35,
Mon Nov 11 13:57:28 GMT-05:00 2024,11-nov-2024 13:57:29.257,-73.81064906716347,4.208956332877278,9.863999773025512,2.5,1021.0,339.6000061035156,0.06,0.87,0.36,
Mon Nov 11 13:57:29 GMT-05:00 2024,11-nov-2024 13:57:30.258,-73.81065719760954,4.2089783772826195,9.035999726295472,2.5,1021.0,338.8999938964844,0.04,0.88,0.34,
Mon Nov 11 13:57:30 GMT-05:00 2024,11-nov-2024 13:57:31.259,-73.81066256202757,4.208996901288629,8.567999326705944,2.5,1020.0,338.79998779296875,0.05,0.88,0.33,
Mon Nov 11 13:57:31 GMT-05:00 2024,11-nov-2024 13:57:32.260,-73.81066859699786,4.209016095846891,8.171999714851381,2.5,1020.0,338.5,0.05,0.88,0.33,
Mon Nov 11 13:57:32 GMT-05:00 2024,11-nov-2024 13:57:33.260,-73.81067647598684,4.209036757238209,8.13599975013733,2.5,1020.0,338.70001220703125,0.04,0.88,0.34,
Mon Nov 11 13:57:33 GMT-05:00 2024,11-nov-2024 13:57:34.259,-73.81068410351872,4.2090552393347025,7.775999244689956,2.5,1020.0,338.8999938964844,0.04,0.89,0.32,
Mon Nov 11 13:57:34 GMT-05:00 2024,11-nov-2024 13:57:35.261,-73.81068661808968,4.20907074585557,7.5239994916915975,2.5,1019.0,339.3999938964844,0.04,0.89,0.32,
Mon Nov 11 13:57:35 GMT-05:00 2024,11-nov-2024 13:57:36.261,-73.81069265305996,4.209088934585452,7.7039993152618536,2.5,1019.0,339.6000061035156,0.03,0.91,0.28,
Mon Nov 11 13:57:36 GMT-05:00 2024,11-nov-2024 13:57:37.262,-73.8106993585825,4.209110853262246,8.063999820709228,2.5,1019.0,340.20001220703125,0.03,0.9,0.29,
Mon Nov 11 13:57:37 GMT-05:00 2024,11-nov-2024 13:57:38.262,-73.8107062317431,4.209131640382111,9.467999302864087,2.5,1019.0,340.1000061035156,0.03,0.9,0.28,
Mon Nov 11 13:57:38 GMT-05:00 2024,11-nov-2024 13:57:39.262,-73.81071419455111,4.2091559479013085,10.835999678611756,2.5,1019.0,340.20001220703125,0.03,0.91,0.29,
Mon Nov 11 13:57:39 GMT-05:00 2024,11-nov-2024 13:57:40.263,-73.81072408519685,4.209184488281608,12.59999966621399,2.5,1019.0,340.29998779296875,0.02,0.9,0.29,
Mon Nov 11 13:57:40 GMT-05:00 2024,11-nov-2024 13:57:41.262,-73.8107371609658,4.209219608455896,14.579998583793667,2.5,1019.0,340.3999938964844,0.0,0.89,0.29,
Mon Nov 11 13:57:41 GMT-05:00 2024,11-nov-2024 13:57:42.263,-73.81074688397348,4.209256866015494,16.127999641418455,2.5,1018.0,340.8999938964844,0.03,0.9,0.29,
Mon Nov 11 13:57:42 GMT-05:00 2024,11-nov-2024 13:57:43.263,-73.81076063029468,4.209297057241201,17.531999123573314,2.5,1018.0,340.20001220703125,0.03,0.9,0.29,
Mon Nov 11 13:57:43 GMT-05:00 2024,11-nov-2024 13:57:44.263,-73.81077630445361,4.209340936504304,18.935998605728173,2.5,1018.0,340.5,0.01,0.91,0.29,
Mon Nov 11 13:57:44 GMT-05:00 2024,11-nov-2024 13:57:45.263,-73.8107921462506,4.20938762370497,20.26799815845493,2.5,1018.0,340.5,0.02,0.91,0.28,
Mon Nov 11 13:57:45 GMT-05:00 2024,11-nov-2024 13:57:46.264,-73.8108048029244,4.2094348557293415,20.41199973392486,2.5,1018.0,339.8999938964844,0.04,0.86,0.37,
Mon Nov 11 13:57:46 GMT-05:00 2024,11-nov-2024 13:57:47.265,-73.81082315929234,4.209483470767736,20.77199938106537,2.5,1018.0,339.70001220703125,0.04,0.85,0.44,
Mon Nov 11 13:57:47 GMT-05:00 2024,11-nov-2024 13:57:48.264,-73.81083925254643,4.2095279367640615,16.81199982929229,2.5,1018.0,339.3999938964844,0.05,0.87,0.39,
Mon Nov 11 13:57:48 GMT-05:00 2024,11-nov-2024 13:57:49.267,-73.8108497299254,4.209559368900955,11.663999725341796,2.5,1018.0,339.6000061035156,0.04,0.89,0.33,
Mon Nov 11 13:57:49 GMT-05:00 2024,11-nov-2024 13:57:50.266,-73.81086029112339,4.209584095515311,9.28799947929383,2.5,1018.0,340.0,0.03,0.9,0.28,
Mon Nov 11 13:57:50 GMT-05:00 2024,11-nov-2024 13:57:51.268,-73.81086867302656,4.209605930373073,9.179999585151677,2.5,1018.0,340.6000061035156,0.04,0.91,0.28,
Mon Nov 11 13:57:51 GMT-05:00 2024,11-nov-2024 13:57:52.267,-73.81087806075811,4.209629106335342,9.935999702453614,2.5,1018.0,340.70001220703125,0.03,0.9,0.28,
Mon Nov 11 13:57:52 GMT-05:00 2024,11-nov-2024 13:57:53.268,-73.81088652648032,4.209653623402119,10.547999102592485,2.5,1018.0,341.1000061035156,0.03,0.88,0.33,
Mon Nov 11 13:57:53 GMT-05:00 2024,11-nov-2024 13:57:54.266,-73.81089515984058,4.209680152125657,11.303999219894422,2.5,1018.0,341.1000061035156,0.04,0.86,0.37,
Mon Nov 11 13:57:54 GMT-05:00 2024,11-nov-2024 13:57:55.268,-73.81090412847698,4.209710955619812,10.511999137878433,2.5,1018.0,341.5,0.03,0.89,0.32,
Mon Nov 11 13:57:55 GMT-05:00 2024,11-nov-2024 13:57:56.268,-73.81091041490436,4.2097302339971066,7.775999244689956,2.5,1018.0,341.70001220703125,0.01,0.91,0.28,
Mon Nov 11 13:57:56 GMT-05:00 2024,11-nov-2024 13:57:57.269,-73.81091485731304,4.209748967550695,7.955999926567074,2.5,1018.0,342.20001220703125,0.01,0.9,0.29,
Mon Nov 11 13:57:57 GMT-05:00 2024,11-nov-2024 13:57:58.268,-73.81092064082623,4.209769503213465,8.819999938011165,2.5,1018.0,342.8999938964844,0.0,0.9,0.28,
Mon Nov 11 13:57:58 GMT-05:00 2024,11-nov-2024 13:57:59.268,-73.8109269272536,4.2097926791757345,9.82799980831146,2.5,1017.0,343.79998779296875,0.0,0.9,0.29,
Mon Nov 11 13:57:59 GMT-05:00 2024,11-nov-2024 13:58:00.268,-73.81093254312873,4.2098239017650485,12.09599930191041,2.5,1017.0,344.5,0.0,0.89,0.31,
Mon Nov 11 13:58:00 GMT-05:00 2024,11-nov-2024 13:58:01.268,-73.81094318814576,4.209854998625815,13.391999748229978,2.5,1018.0,345.0,0.0,0.87,0.35,
Mon Nov 11 13:58:01 GMT-05:00 2024,11-nov-2024 13:58:02.269,-73.81094863638282,4.2098872270435095,13.535999607086183,2.5,1017.0,345.70001220703125,0.01,0.87,0.34,
Mon Nov 11 13:58:02 GMT-05:00 2024,11-nov-2024 13:58:03.269,-73.81095475517213,4.20991534832865,12.167999231338513,2.5,1017.0,346.70001220703125,0.01,0.89,0.33,
Mon Nov 11 13:58:03 GMT-05:00 2024,11-nov-2024 13:58:04.270,-73.8109581079334,4.209942170418799,11.375999149322524,2.5,1016.0,347.6000061035156,0.0,0.88,0.33,
Mon Nov 11 13:58:04 GMT-05:00 2024,11-nov-2024 13:58:05.272,-73.81096397526562,4.209971129894257,11.159999361038217,2.5,1016.0,348.1000061035156,0.0,0.88,0.36,
Mon Nov 11 13:58:05 GMT-05:00 2024,11-nov-2024 13:58:06.272,-73.81096791476011,4.209998161531985,10.511999137878433,2.5,1016.0,348.79998779296875,0.0,0.88,0.33,
Mon Nov 11 13:58:06 GMT-05:00 2024,11-nov-2024 13:58:07.273,-73.81097151897848,4.21002309769392,9.57599919700624,2.5,1016.0,349.5,0.0,0.9,0.3,
Mon Nov 11 13:58:07 GMT-05:00 2024,11-nov-2024 13:58:08.273,-73.81097621284425,4.210045686922967,9.431999338150035,2.5,1016.0,350.29998779296875,0.01,0.89,0.34,
Mon Nov 11 13:58:08 GMT-05:00 2024,11-nov-2024 13:58:09.273,-73.81097998470068,4.210071419365704,10.511999137878433,2.5,1016.0,351.3999938964844,0.02,0.87,0.37,
Mon Nov 11 13:58:09 GMT-05:00 2024,11-nov-2024 13:58:10.274,-73.81098384037614,4.210096481256187,10.187999455451973,2.5,1015.0,352.5,0.01,0.86,0.37,
Mon Nov 11 13:58:10 GMT-05:00 2024,11-nov-2024 13:58:11.274,-73.81098660640419,4.210118358023465,8.495999397277842,2.5,1015.0,353.1000061035156,0.02,0.89,0.32,
Mon Nov 11 13:58:11 GMT-05:00 2024,11-nov-2024 13:58:12.275,-73.81098945625126,4.210138097405434,7.5239994916915975,2.5,1015.0,353.70001220703125,0.01,0.89,0.32,
Mon Nov 11 13:58:12 GMT-05:00 2024,11-nov-2024 13:58:13.275,-73.81099155172706,4.210157794877887,7.919999961853023,2.5,1015.0,354.5,0.03,0.88,0.37,
Mon Nov 11 13:58:13 GMT-05:00 2024,11-nov-2024 13:58:14.275,-73.81099473685026,4.210179587826133,8.13599975013733,2.5,1015.0,355.29998779296875,0.02,0.86,0.37,
Mon Nov 11 13:58:14 GMT-05:00 2024,11-nov-2024 13:58:15.275,-73.81099515594542,4.21019702218473,6.6239995155334555,2.5,1015.0,356.1000061035156,0.02,0.86,0.36,
Mon Nov 11 13:58:15 GMT-05:00 2024,11-nov-2024 13:58:16.276,-73.81099574267864,4.210211313329637,5.255999568939217,2.5,1015.0,356.6000061035156,0.02,0.9,0.3,
Mon Nov 11 13:58:16 GMT-05:00 2024,11-nov-2024 13:58:17.276,-73.81099532358348,4.210223592817783,4.247999698638921,2.5,1015.0,357.1000061035156,0.01,0.89,0.3,
Mon Nov 11 13:58:17 GMT-05:00 2024,11-nov-2024 13:58:18.276,-73.81099557504058,4.210236081853509,5.759999504089365,2.5,1014.0,357.6000061035156,0.02,0.88,0.31,
Mon Nov 11 13:58:18 GMT-05:00 2024,11-nov-2024 13:58:19.276,-73.81099607795477,4.210254857316613,7.451999562263495,2.5,1014.0,358.6000061035156,0.01,0.89,0.32,
Mon Nov 11 13:58:19 GMT-05:00 2024,11-nov-2024 13:58:20.275,-73.81099540740252,4.210272920317948,7.84800003242492,2.5,1014.0,359.6000061035156,0.02,0.9,0.29,
Mon Nov 11 13:58:20 GMT-05:00 2024,11-nov-2024 13:58:21.276,-73.81099498830736,4.2102918215096,8.71199918556215,2.5,1014.0,0.5,0.02,0.9,0.31,
Mon Nov 11 13:58:21 GMT-05:00 2024,11-nov-2024 13:58:22.276,-73.81099356338382,4.2103178054094315,10.907999608039859,2.5,1014.0,1.399999976158142,0.05,0.84,0.43,
Mon Nov 11 13:58:22 GMT-05:00 2024,11-nov-2024 13:58:23.276,-73.8109911326319,4.21034655533731,10.619999890327449,2.5,1013.0,2.9000000953674316,0.04,0.87,0.35,
Mon Nov 11 13:58:23 GMT-05:00 2024,11-nov-2024 13:58:24.277,-73.81098987534642,4.210367049090564,7.487999526977546,2.5,1013.0,3.9000000953674316,0.03,0.9,0.31,
Mon Nov 11 13:58:24 GMT-05:00 2024,11-nov-2024 13:58:25.277,-73.81098685786128,4.210383309982717,6.947999627113347,2.5,1013.0,4.699999809265137,0.04,0.88,0.35,
Mon Nov 11 13:58:25 GMT-05:00 2024,11-nov-2024 13:58:26.277,-73.81098300218582,4.210402253083885,7.739999279975905,2.5,1012.0,5.599999904632568,0.04,0.89,0.33,
Mon Nov 11 13:58:26 GMT-05:00 2024,11-nov-2024 13:58:27.277,-73.81098006851971,4.210421238094568,7.739999279975905,2.5,1012.0,6.5,0.04,0.89,0.28,
Mon Nov 11 13:58:27 GMT-05:00 2024,11-nov-2024 13:58:28.277,-73.81097663193941,4.210441312752664,8.387999503135688,2.5,1012.0,7.699999809265137,0.05,0.91,0.28,
Mon Nov 11 13:58:28 GMT-05:00 2024,11-nov-2024 13:58:29.277,-73.81097244098783,4.210464404895902,10.439999208450331,2.5,1012.0,9.100000381469727,0.05,0.91,0.29,
Mon Nov 11 13:58:29 GMT-05:00 2024,11-nov-2024 13:58:30.276,-73.81096640601754,4.210493741557002,12.59999966621399,2.5,1012.0,11.0,0.06,0.87,0.36,
Mon Nov 11 13:58:30 GMT-05:00 2024,11-nov-2024 13:58:31.280,-73.81095911376178,4.210525928065181,13.535999607086183,2.5,1011.0,12.699999809265137,0.06,0.87,0.36,
Mon Nov 11 13:58:31 GMT-05:00 2024,11-nov-2024 13:58:32.281,-73.81095182150602,4.210558030754328,12.815999454498296,2.5,1011.0,13.5,0.05,0.88,0.36,
Mon Nov 11 13:58:32 GMT-05:00 2024,11-nov-2024 13:58:33.281,-73.81094369105995,4.210585271939635,11.447999078750627,2.5,1011.0,14.100000381469727,0.05,0.9,0.27,
Mon Nov 11 13:58:33 GMT-05:00 2024,11-nov-2024 13:58:34.281,-73.8109372369945,4.210612094029784,11.051999466896063,2.5,1011.0,14.0,0.05,0.9,0.28,
Mon Nov 11 13:58:34 GMT-05:00 2024,11-nov-2024 13:58:35.281,-73.8109271787107,4.210643358528614,13.607999536514285,2.5,1010.0,14.300000190734863,0.05,0.91,0.28,
Mon Nov 11 13:58:35 GMT-05:00 2024,11-nov-2024 13:58:36.282,-73.81091619841754,4.21067588031292,15.407998630523707,2.5,1010.0,14.300000190734863,0.06,0.9,0.29,
Mon Nov 11 13:58:36 GMT-05:00 2024,11-nov-2024 13:58:37.283,-73.8109044637531,4.210715861991048,17.855999664306637,2.5,1009.0,14.0,0.09,0.85,0.4,
Mon Nov 11 13:58:37 GMT-05:00 2024,11-nov-2024 13:58:38.284,-73.8108912203461,4.210762591101229,19.619998793602008,2.5,1008.0,13.899999618530273,0.08,0.84,0.39,
Mon Nov 11 13:58:38 GMT-05:00 2024,11-nov-2024 13:58:39.286,-73.81087956950068,4.210807015188038,17.13599865341189,2.5,1008.0,14.0,0.08,0.86,0.4,
Mon Nov 11 13:58:39 GMT-05:00 2024,11-nov-2024 13:58:40.284,-73.81087135523558,4.210844608023763,14.543999477386478,2.5,1008.0,13.800000190734863,0.08,0.88,0.33,
Mon Nov 11 13:58:40 GMT-05:00 2024,11-nov-2024 13:58:41.286,-73.81086397916079,4.210876082070172,12.815999454498296,2.5,1007.0,12.699999809265137,0.09,0.89,0.33,
Mon Nov 11 13:58:41 GMT-05:00 2024,11-nov-2024 13:58:42.287,-73.81085752509534,4.210908520035446,13.031999242782604,2.5,1007.0,11.199999809265137,0.08,0.86,0.32,
Mon Nov 11 13:58:42 GMT-05:00 2024,11-nov-2024 13:58:43.288,-73.810851322487,4.210941754281521,13.46399967765808,2.5,1006.0,9.699999809265137,0.07,0.89,0.29,
Mon Nov 11 13:58:43 GMT-05:00 2024,11-nov-2024 13:58:44.287,-73.81084688007832,4.210975407622755,14.327999689102171,2.5,1006.0,7.599999904632568,0.11,0.86,0.37,
Mon Nov 11 13:58:44 GMT-05:00 2024,11-nov-2024 13:58:45.288,-73.81084453314543,4.211014844477177,15.767999994277943,2.5,1006.0,4.300000190734863,0.11,0.85,0.41,
Mon Nov 11 13:58:45 GMT-05:00 2024,11-nov-2024 13:58:46.289,-73.8108441978693,4.211052395403385,13.787999360084541,2.5,1006.0,0.8999999761581421,0.1,0.87,0.34,
Mon Nov 11 13:58:46 GMT-05:00 2024,11-nov-2024 13:58:47.290,-73.81084478460252,4.211081229150295,10.6559998550415,2.5,1005.0,358.79998779296875,0.11,0.89,0.3,
Mon Nov 11 13:58:47 GMT-05:00 2024,11-nov-2024 13:58:48.290,-73.81084637716413,4.211107757873833,10.727999784469603,2.5,1005.0,356.6000061035156,0.11,0.86,0.36,
Mon Nov 11 13:58:48 GMT-05:00 2024,11-nov-2024 13:58:49.290,-73.81084956228733,4.211135879158974,11.447999078750627,2.5,1005.0,354.1000061035156,0.11,0.86,0.38,
Mon Nov 11 13:58:49 GMT-05:00 2024,11-nov-2024 13:58:50.289,-73.81085333414376,4.211163078434765,9.82799980831146,2.5,1005.0,351.70001220703125,0.09,0.89,0.27,
Mon Nov 11 13:58:50 GMT-05:00 2024,11-nov-2024 13:58:51.291,-73.81085735745728,4.211185919120908,8.495999397277842,2.5,1005.0,349.70001220703125,0.09,0.9,0.27,
Mon Nov 11 13:58:51 GMT-05:00 2024,11-nov-2024 13:58:52.291,-73.81086456589401,4.211208927445114,10.547999102592485,2.5,1005.0,347.20001220703125,0.09,0.88,0.33,
Mon Nov 11 13:58:52 GMT-05:00 2024,11-nov-2024 13:58:53.291,-73.81087185814977,4.211238683201373,12.815999454498296,2.5,1004.0,344.5,0.09,0.85,0.39,
Mon Nov 11 13:58:53 GMT-05:00 2024,11-nov-2024 13:58:54.292,-73.81088233552873,4.211272168904543,12.491999772071836,2.5,1004.0,341.5,0.08,0.88,0.32,
Mon Nov 11 13:58:54 GMT-05:00 2024,11-nov-2024 13:58:55.292,-73.81089046597481,4.21129475813359,10.079999561309819,2.5,1004.0,339.29998779296875,0.07,0.9,0.3,
Mon Nov 11 13:58:55 GMT-05:00 2024,11-nov-2024 13:58:56.292,-73.81090111099184,4.211319275200367,11.015999502182012,2.5,1004.0,336.79998779296875,0.07,0.9,0.3,
Mon Nov 11 13:58:56 GMT-05:00 2024,11-nov-2024 13:58:57.293,-73.81091292947531,4.211345762014389,12.167999231338513,2.5,1003.0,334.29998779296875,0.06,0.88,0.34,
Mon Nov 11 13:58:57 GMT-05:00 2024,11-nov-2024 13:58:58.293,-73.8109287712723,4.211375517770648,13.643999501228336,2.5,1003.0,331.5,0.05,0.85,0.38,
Mon Nov 11 13:58:58 GMT-05:00 2024,11-nov-2024 13:58:59.294,-73.810946457088,4.21140565071255,13.103999172210706,2.5,1003.0,328.79998779296875,0.11,0.84,0.36,
Mon Nov 11 13:58:59 GMT-05:00 2024,11-nov-2024 13:59:00.294,-73.81096305325627,4.211431131698191,11.23199929046632,2.5,1003.0,326.3999938964844,0.08,0.87,0.32,
Mon Nov 11 13:59:00 GMT-05:00 2024,11-nov-2024 13:59:01.295,-73.81097721867263,4.211451415903866,9.359999408721933,2.5,1002.0,325.29998779296875,0.07,0.9,0.31,
Mon Nov 11 13:59:01 GMT-05:00 2024,11-nov-2024 13:59:02.295,-73.81099037826061,4.211471783928573,9.971999667167665,2.5,1002.0,324.8999938964844,0.06,0.9,0.3,
Mon Nov 11 13:59:02 GMT-05:00 2024,11-nov-2024 13:59:03.296,-73.81100420840085,4.21149387024343,11.51999900817873,2.5,1002.0,324.6000061035156,0.07,0.87,0.35,
Mon Nov 11 13:59:03 GMT-05:00 2024,11-nov-2024 13:59:04.296,-73.81102155894041,4.211519141681492,13.21199906635286,2.5,1001.0,323.8999938964844,0.07,0.86,0.36,
Mon Nov 11 13:59:04 GMT-05:00 2024,11-nov-2024 13:59:05.295,-73.81104159168899,4.211547095328569,12.743999525070194,2.5,1001.0,323.5,0.07,0.86,0.36,
Mon Nov 11 13:59:05 GMT-05:00 2024,11-nov-2024 13:59:06.296,-73.81105835549533,4.2115718219429255,11.375999149322524,2.5,1001.0,323.79998779296875,0.08,0.86,0.4,
Mon Nov 11 13:59:06 GMT-05:00 2024,11-nov-2024 13:59:07.296,-73.81107310764492,4.211593279615045,9.431999338150035,2.5,1001.0,324.0,0.07,0.89,0.32,
Mon Nov 11 13:59:08 GMT-05:00 2024,11-nov-2024 13:59:08.297,-73.81109439767897,4.211625759489834,8.42399946784974,2.5,1001.0,325.20001220703125,0.07,0.88,0.3,
Mon Nov 11 13:59:09 GMT-05:00 2024,11-nov-2024 13:59:10.297,-73.81110864691436,4.211647384800017,9.539999232292189,2.5,1000.0,325.3999938964844,0.09,0.85,0.42,
Mon Nov 11 13:59:10 GMT-05:00 2024,11-nov-2024 13:59:11.297,-73.81111870519817,4.211663017049432,6.9839995918273985,2.5,1000.0,325.70001220703125,0.08,0.85,0.41,
Mon Nov 11 13:59:11 GMT-05:00 2024,11-nov-2024 13:59:12.297,-73.81112490780652,4.211672069504857,3.8159996929168756,2.5,1000.0,325.79998779296875,0.08,0.85,0.4,
Mon Nov 11 13:59:12 GMT-05:00 2024,11-nov-2024 13:59:13.296,-73.81112851202488,4.211677643470466,1.47599994802475,2.5,1000.0,325.79998779296875,0.07,0.88,0.34,
Mon Nov 11 13:59:13 GMT-05:00 2024,11-nov-2024 13:59:14.297,-73.81112943403423,4.211679236032069,0.17999998450279264,2.5,1000.0,325.70001220703125,0.07,0.87,0.35,
Mon Nov 11 13:59:14 GMT-05:00 2024,11-nov-2024 13:59:15.298,-73.81112901493907,4.211678733117878,0.0,2.5,1000.0,0.0,0.07,0.88,0.35,
Mon Nov 11 13:59:15 GMT-05:00 2024,11-nov-2024 13:59:16.301,-73.81112893112004,4.211678649298847,0.0,2.5,1000.0,0.0,0.05,0.91,0.25,
Mon Nov 11 13:59:16 GMT-05:00 2024,11-nov-2024 13:59:17.302,-73.81112893112004,4.211678607389331,0.0,2.5,1000.0,0.0,0.05,0.91,0.26,
Mon Nov 11 13:59:17 GMT-05:00 2024,11-nov-2024 13:59:18.302,-73.8111311942339,4.21168175060302,3.2759997930526765,2.5,1000.0,325.29998779296875,0.06,0.91,0.28,
Mon Nov 11 13:59:18 GMT-05:00 2024,11-nov-2024 13:59:19.302,-73.81113831885159,4.211692311801016,6.299999833106995,2.5,1000.0,324.8999938964844,0.05,0.91,0.28,
Mon Nov 11 13:59:19 GMT-05:00 2024,11-nov-2024 13:59:20.303,-73.81114955060184,4.211708614602685,8.927999832153318,2.5,1000.0,324.29998779296875,0.06,0.91,0.29,
Mon Nov 11 13:59:20 GMT-05:00 2024,11-nov-2024 13:59:21.302,-73.81116497330368,4.211731036193669,11.447999078750627,2.5,1000.0,323.3999938964844,0.06,0.91,0.28,
Mon Nov 11 13:59:22 GMT-05:00 2024,11-nov-2024 13:59:22.303,-73.81120143458247,4.211784512735903,15.623998418808014,2.5,999.0,323.5,0.07,0.9,0.29,
Mon Nov 11 13:59:23 GMT-05:00 2024,11-nov-2024 13:59:23.304,-73.81122599355876,4.211818124167621,16.955999688148495,2.5,999.0,323.3999938964844,0.07,0.87,0.38,
Mon Nov 11 13:59:24 GMT-05:00 2024,11-nov-2024 13:59:25.305,-73.81124887615442,4.211850604042411,14.975999053955093,2.5,999.0,324.0,0.08,0.86,0.41,
Mon Nov 11 13:59:25 GMT-05:00 2024,11-nov-2024 13:59:26.306,-73.81126790307462,4.211877887137234,12.275999125480666,2.5,999.0,324.29998779296875,0.07,0.85,0.4,
Mon Nov 11 13:59:26 GMT-05:00 2024,11-nov-2024 13:59:27.307,-73.81128391250968,4.211901733651757,10.11599952602387,2.5,998.0,324.20001220703125,0.06,0.88,0.37,
Mon Nov 11 13:59:28 GMT-05:00 2024,11-nov-2024 13:59:28.307,-73.8113067112863,4.2119360994547606,8.495999397277842,2.5,998.0,324.0,0.06,0.91,0.29,
Mon Nov 11 13:59:29 GMT-05:00 2024,11-nov-2024 13:59:30.308,-73.81132037378848,4.211958227679133,11.23199929046632,2.5,998.0,324.3999938964844,0.05,0.87,0.34,
Mon Nov 11 13:59:30 GMT-05:00 2024,11-nov-2024 13:59:31.309,-73.81133764050901,4.211984169669449,13.103999172210706,2.5,997.0,324.0,0.06,0.87,0.36,
Mon Nov 11 13:59:31 GMT-05:00 2024,11-nov-2024 13:59:32.308,-73.81135616451502,4.212009818293154,13.031999242782604,2.5,997.0,323.6000061035156,0.08,0.87,0.39,
Mon Nov 11 13:59:32 GMT-05:00 2024,11-nov-2024 13:59:33.308,-73.81137309595942,4.212035425007343,11.447999078750627,2.5,997.0,323.8999938964844,0.07,0.87,0.32,
Mon Nov 11 13:59:33 GMT-05:00 2024,11-nov-2024 13:59:34.308,-73.8113865070045,4.212056547403336,9.179999585151677,2.5,996.0,323.79998779296875,0.08,0.88,0.33,
Mon Nov 11 13:59:34 GMT-05:00 2024,11-nov-2024 13:59:35.308,-73.81139899604023,4.212075448594987,9.395999373435984,2.5,996.0,323.8999938964844,0.07,0.89,0.32,
Mon Nov 11 13:59:35 GMT-05:00 2024,11-nov-2024 13:59:36.313,-73.81141332909465,4.21209707390517,10.331999314308177,2.5,996.0,324.20001220703125,0.07,0.86,0.34,
Mon Nov 11 13:59:36 GMT-05:00 2024,11-nov-2024 13:59:37.313,-73.81142791360617,4.2121186992153525,10.94399957275391,2.5,996.0,324.5,0.09,0.85,0.41,
Mon Nov 11 13:59:37 GMT-05:00 2024,11-nov-2024 13:59:38.314,-73.81144476123154,4.212142000906169,10.295999349594126,2.5,996.0,324.29998779296875,0.06,0.9,0.3,
Mon Nov 11 13:59:38 GMT-05:00 2024,11-nov-2024 13:59:39.314,-73.81145649589598,4.21216010581702,7.991999891281125,2.5,996.0,324.0,0.08,0.87,0.38,
Mon Nov 11 13:59:40 GMT-05:00 2024,11-nov-2024 13:59:40.313,-73.81147862412035,4.212191579863429,6.227999903678892,2.5,996.0,323.6000061035156,0.06,0.86,0.38,
Mon Nov 11 13:59:42 GMT-05:00 2024,11-nov-2024 13:59:42.313,-73.81149572320282,4.212214211001992,6.407999727249148,2.5,996.0,323.20001220703125,0.06,0.9,0.3,
Mon Nov 11 13:59:43 GMT-05:00 2024,11-nov-2024 13:59:44.313,-73.81150628440082,4.2122285021469,7.415999597549444,2.5,996.0,322.79998779296875,0.07,0.87,0.38,
Mon Nov 11 13:59:44 GMT-05:00 2024,11-nov-2024 13:59:45.314,-73.81151818670332,4.212247026152909,7.235999773979188,2.5,995.0,322.70001220703125,0.05,0.89,0.33,
Mon Nov 11 13:59:50 GMT-05:00 2024,11-nov-2024 13:59:51.321,-73.81157384254038,4.212325313128531,6.335999797821046,2.5,995.0,323.0,0.04,0.9,0.32,
Mon Nov 11 13:59:51 GMT-05:00 2024,11-nov-2024 13:59:52.321,-73.81158272735775,4.212337718345225,6.155999545097359,2.5,995.0,323.0,0.04,0.9,0.32,
Mon Nov 11 13:59:52 GMT-05:00 2024,11-nov-2024 13:59:53.322,-73.8115905225277,4.2123525543138385,6.119999580383308,2.5,995.0,322.79998779296875,0.04,0.89,0.32,
Mon Nov 11 13:59:53 GMT-05:00 2024,11-nov-2024 13:59:54.323,-73.81159974262118,4.21236558817327,6.047999650955205,2.5,995.0,323.0,0.05,0.88,0.33,
